marketplace	marketplace_transaction_id	order_id	marketplace_sku	transaction_amount	transaction_type	transaction_date	transaction_group	remark	shipment_id	quantity	igst	cgst	sgst	tcs_igst	tcs_cgst	tcs_sgst	tds
JIOMART	9187537734	 16735834450066839A	CMP_05	-99	Forward_logistics_fee_charge	2023-01-21T18:30:13.000+05:30	commision	RR27RKWANUC0297 	16735835100361297030J	1 	-17.82	0	0	0	0	0	0
JIOMART	9187537734	 16735834450066839A	CMP_05	0	Shipping_delay_penalty_fee_charge	2023-01-21T18:30:13.000+05:30	commision	RR27RKWANUC0297 	16735835100361297030J	1	0	0	0	0	0	0	0
JIOMART	9187537734	 16735834450066839A	CMP_05	0	 reverse_logistics_fee_charge	2023-01-21T18:30:13.000+05:30	commision	 RR27RKWANUC0297	16735835100361297030J	1	0	0	0	0	0	0	0
JIOMART	6373863157	 	 	1527	Disbursement	2023-01-21T07:37:09.000+05:30	settlement	 	 	 	 	 	 	 	 	 	 
JIOMART	6373863157	 16727612230316491A	S72	585.59	Order	2023-01-04T10:28:28.000+05:30	sale	 	16727612463941724669J	1	105.41	0	0	-5.86	0	0	-5.86
JIOMART	6373863157	 16730760040128811A	K002	266.96	Order	2023-01-07T13:29:20.000+05:30	sale	 	16730760455881439834J	1	32.04	0	0	-2.67	0	0	-2.67
JIOMART	6373863157	 16731503210055311A	CMY_02	202.54	Order	2023-01-08T10:51:43.000+05:30	sale	 	16731503681131937948J	1	36.46	0	0	-2.03	0	0	-2.03
JIOMART	6373863157	 16730835250169294A	S75	847.46	Order	2023-01-07T17:35:50.000+05:30	sale	 	16730835480801820965J	1	152.54	0	0	-8.47	0	0	-8.47
JIOMART	6373863157	 16731527540067289A	CC_01	122.88	Order	2023-01-08T10:51:42.000+05:30	sale	 	16731527775201481144J	1	22.12	0	0	-1.23	0	0	-1.23
JIOMART	6373863157	 16728819260026172A	IDLI_01	624.11	Order	2023-01-05T10:36:50.000+05:30	sale	 	16728819389831510054J	1	74.89	0	0	-6.24	0	0	-6.24
JIOMART	6373863157	 16731101820320700A	CMP_05	253.39	Order	2023-01-08T10:52:05.000+05:30	sale	 	16731102045211817427J	1	45.61	0	0	-2.53	0	0	-2.53
JIOMART	6373863157	 16730661650069026W	Fc_03	160.17	Order	2023-01-07T10:41:36.000+05:30	sale	 	16730661763211811850J	1	28.83	0	0	-1.6	0	0	-1.6
JIOMART	6373863157	 16731836530240073A	A01	129.46	Order	2023-01-09T10:32:05.000+05:30	sale	 	16731836894591257850J	1	15.54	0	0	-1.29	0	0	-1.29
JIOMART	6373863157	 16732740250240729A	BR_01	151.68	Order	2023-01-10T10:43:23.000+05:30	sale	 	16732741461211697098J	1	0	13.66	13.66	0	-0.76	-0.76	-1.52
JIOMART	6373863157	 16728819260026172A	IDLI_01	-624.11	Return	2023-01-18T21:10:14.000+05:30	refund	 	16728819389831510054J	1	-74.89	0	0	6.24	0	0	0
JIOMART	6373863157	 16730760040128811A	K002	-5.98	Seller_Commision	2023-01-18T17:16:04.000+05:30	commision	RR27RKWANUC0294 	16730760455881439834J	1	-1.08	0	0	0	0	0	0
JIOMART	6373863157	 16730760040128811A	K002	-15	Fixed_fee	2023-01-18T17:16:04.000+05:30	commision	 RR27RKWANUC0294	16730760455881439834J	1	-2.7	0	0	0	0	0	0
JIOMART	6373863157	 16730760040128811A	K002	0	Collection_fee_charge	2023-01-18T17:16:04.000+05:30	commision	RR27RKWANUC0294 	16730760455881439834J	1	0	0	0	0	0	0	0
JIOMART	6373863157	 16730760040128811A	K002	-88	Forward_logistics_fee_charge	2023-01-18T17:16:04.000+05:30	commision	 RR27RKWANUC0294	16730760455881439834J	1 	-15.84	0	0	0	0	0	0
JIOMART	6373863157	 16730760040128811A	K002	0	Shipping_delay_penalty_fee_charge	2023-01-18T17:16:04.000+05:30	commision	 RR27RKWANUC0294	16730760455881439834J	1	0	0	0	0	0	0	0
JIOMART	6373863157	 16730760040128811A	K002	0	 reverse_logistics_fee_charge	2023-01-18T17:16:04.000+05:30	commision	RR27RKWANUC0294 	16730760455881439834J	1	0	0	0	0	0	0	0
JIOMART	6373863157	 16731503210055311A	CMY_02	-4.78	Seller_Commision	2023-01-18T13:45:24.000+05:30	commision	RR27RKWANUC0294 	16731503681131937948J	1	-0.86	0	0	0	0	0	0
JIOMART	6373863157	 16731503210055311A	CMY_02	-15	Fixed_fee	2023-01-18T13:45:24.000+05:30	commision	 RR27RKWANUC0294	16731503681131937948J	1	-2.7	0	0	0	0	0	0
JIOMART	6373863157	 16731503210055311A	CMY_02	0	Collection_fee_charge	2023-01-18T13:45:24.000+05:30	commision	RR27RKWANUC0294 	16731503681131937948J	1	0	0	0	0	0	0	0
JIOMART	6373863157	 16731503210055311A	CMY_02	-88	Forward_logistics_fee_charge	2023-01-18T13:45:24.000+05:30	commision	 RR27RKWANUC0294	16731503681131937948J	1 	-15.84	0	0	0	0	0	0
JIOMART	6373863157	 16731503210055311A	CMY_02	0	Shipping_delay_penalty_fee_charge	2023-01-18T13:45:24.000+05:30	commision	 RR27RKWANUC0294	16731503681131937948J	1	0	0	0	0	0	0	0
JIOMART	6373863157	 16731503210055311A	CMY_02	0	 reverse_logistics_fee_charge	2023-01-18T13:45:24.000+05:30	commision	RR27RKWANUC0294 	16731503681131937948J	1	0	0	0	0	0	0	0
JIOMART	6373863157	 16731527540067289A	CC_01	-2.9	Seller_Commision	2023-01-18T12:31:12.000+05:30	commision	RR27RKWANUC0294 	16731527775201481144J	1	-0.52	0	0	0	0	0	0
JIOMART	6373863157	 16731527540067289A	CC_01	-15	Fixed_fee	2023-01-18T12:31:12.000+05:30	commision	 RR27RKWANUC0294	16731527775201481144J	1	-2.7	0	0	0	0	0	0
JIOMART	6373863157	 16731527540067289A	CC_01	0	Collection_fee_charge	2023-01-18T12:31:12.000+05:30	commision	RR27RKWANUC0294 	16731527775201481144J	1	0	0	0	0	0	0	0
JIOMART	6373863157	 16731527540067289A	CC_01	-61	Forward_logistics_fee_charge	2023-01-18T12:31:12.000+05:30	commision	 RR27RKWANUC0294	16731527775201481144J	1 	-10.98	0	0	0	0	0	0
JIOMART	6373863157	 16731527540067289A	CC_01	0	Shipping_delay_penalty_fee_charge	2023-01-18T12:31:12.000+05:30	commision	 RR27RKWANUC0294	16731527775201481144J	1	0	0	0	0	0	0	0
JIOMART	6373863157	 16731527540067289A	CC_01	0	 reverse_logistics_fee_charge	2023-01-18T12:31:12.000+05:30	commision	RR27RKWANUC0294 	16731527775201481144J	1	0	0	0	0	0	0	0
JIOMART	6373863157	 16731836530240073A	A01	-2.9	Seller_Commision	2023-01-18T09:25:46.000+05:30	commision	RR27RKWANUC0294 	16731836894591257850J	1	-0.52	0	0	0	0	0	0
JIOMART	6373863157	 16731836530240073A	A01	-15	Fixed_fee	2023-01-18T09:25:46.000+05:30	commision	 RR27RKWANUC0294	16731836894591257850J	1	-2.7	0	0	0	0	0	0
JIOMART	6373863157	 16731836530240073A	A01	0	Collection_fee_charge	2023-01-18T09:25:46.000+05:30	commision	RR27RKWANUC0294 	16731836894591257850J	1	0	0	0	0	0	0	0
JIOMART	6373863157	 16731836530240073A	A01	-65	Forward_logistics_fee_charge	2023-01-18T09:25:46.000+05:30	commision	 RR27RKWANUC0294	16731836894591257850J	1 	-11.7	0	0	0	0	0	0
JIOMART	6373863157	 16731836530240073A	A01	0	Shipping_delay_penalty_fee_charge	2023-01-18T09:25:46.000+05:30	commision	 RR27RKWANUC0294	16731836894591257850J	1	0	0	0	0	0	0	0
JIOMART	6373863157	 16731836530240073A	A01	0	 reverse_logistics_fee_charge	2023-01-18T09:25:46.000+05:30	commision	RR27RKWANUC0294 	16731836894591257850J	1	0	0	0	0	0	0	0
JIOMART	6373863157	 16732740250240729A	BR_01	-3.58	Seller_Commision	2023-01-18T18:32:10.000+05:30	commision	RR27RKWANUC0294 	16732741461211697098J	1	-0.64	0	0	0	0	0	0
JIOMART	6373863157	 16732740250240729A	BR_01	-15	Fixed_fee	2023-01-18T18:32:10.000+05:30	commision	 RR27RKWANUC0294	16732741461211697098J	1	-2.7	0	0	0	0	0	0
JIOMART	6373863157	 16732740250240729A	BR_01	0	Collection_fee_charge	2023-01-18T18:32:10.000+05:30	commision	RR27RKWANUC0294 	16732741461211697098J	1	0	0	0	0	0	0	0
JIOMART	6373863157	 16732740250240729A	BR_01	-46	Forward_logistics_fee_charge	2023-01-18T18:32:10.000+05:30	commision	 RR27RKWANUC0294	16732741461211697098J	1 	-8.28	0	0	0	0	0	0
JIOMART	6373863157	 16732740250240729A	BR_01	0	Shipping_delay_penalty_fee_charge	2023-01-18T18:32:10.000+05:30	commision	 RR27RKWANUC0294	16732741461211697098J	1	0	0	0	0	0	0	0
JIOMART	6373863157	 16732740250240729A	BR_01	0	 reverse_logistics_fee_charge	2023-01-18T18:32:10.000+05:30	commision	RR27RKWANUC0294 	16732741461211697098J	1	0	0	0	0	0	0	0
JIOMART	6373863157	 16727612230316491A	S72	-65.64	Seller_Commision	2023-01-18T11:38:00.000+05:30	commision	RR27RKWANUC0294 	16727612463941724669J	1	-11.82	0	0	0	0	0	0
JIOMART	6373863157	 16727612230316491A	S72	-20	Fixed_fee	2023-01-18T11:38:00.000+05:30	commision	RR27RKWANUC0294 	16727612463941724669J	1	-3.6	0	0	0	0	0	0
JIOMART	6373863157	 16727612230316491A	S72	0	Collection_fee_charge	2023-01-18T11:38:00.000+05:30	commision	 RR27RKWANUC0294	16727612463941724669J	1	0	0	0	0	0	0	0
JIOMART	6373863157	 16727612230316491A	S72	-112	Forward_logistics_fee_charge	2023-01-18T11:38:00.000+05:30	commision	RR27RKWANUC0294 	16727612463941724669J	1 	-20.16	0	0	0	0	0	0
JIOMART	6373863157	 16727612230316491A	S72	0	Shipping_delay_penalty_fee_charge	2023-01-18T11:38:00.000+05:30	commision	RR27RKWANUC0294 	16727612463941724669J	1	0	0	0	0	0	0	0
JIOMART	6373863157	 16727612230316491A	S72	0	 reverse_logistics_fee_charge	2023-01-18T11:38:00.000+05:30	commision	 RR27RKWANUC0294	16727612463941724669J	1	0	0	0	0	0	0	0
JIOMART	6373863157	 16728819260026172A	IDLI_01	-34.95	Seller_Commision	2023-01-15T10:58:08.000+05:30	commision	RR27RKWANUC0294 	16728819389831510054J	1	-6.3	0	0	0	0	0	0
JIOMART	6373863157	 16728819260026172A	IDLI_01	-20	Fixed_fee	2023-01-15T10:58:08.000+05:30	commision	RR27RKWANUC0294 	16728819389831510054J	1	-3.6	0	0	0	0	0	0
JIOMART	6373863157	 16728819260026172A	IDLI_01	0	Collection_fee_charge	2023-01-15T10:58:08.000+05:30	commision	 RR27RKWANUC0294	16728819389831510054J	1	0	0	0	0	0	0	0
JIOMART	6373863157	 16728819260026172A	IDLI_01	-136	Forward_logistics_fee_charge	2023-01-15T10:58:08.000+05:30	commision	RR27RKWANUC0294 	16728819389831510054J	1 	-24.48	0	0	0	0	0	0
JIOMART	6373863157	 16728819260026172A	IDLI_01	0	Shipping_delay_penalty_fee_charge	2023-01-15T10:58:08.000+05:30	commision	RR27RKWANUC0294 	16728819389831510054J	1	0	0	0	0	0	0	0
JIOMART	6373863157	 16728819260026172A	IDLI_01	0	 reverse_logistics_fee_charge	2023-01-15T10:58:08.000+05:30	commision	 RR27RKWANUC0294	16728819389831510054J	1	0	0	0	0	0	0	0
JIOMART	6373863157	 16728819260026172A	IDLI_01	34.95	Seller_Commision	2023-01-14T13:18:09.000+05:30	commision	RR27RKWANUC0294 	16728819389831510054J	1	6.3	0	0	0	0	0	0
JIOMART	6373863157	 16728819260026172A	IDLI_01	0	Fixed_fee	2023-01-14T13:18:09.000+05:30	commision	RR27RKWANUC0294 	16728819389831510054J	1	0	0	0	0	0	0	0
JIOMART	6373863157	 16728819260026172A	IDLI_01	0	Collection_fee_charge	2023-01-14T13:18:09.000+05:30	commision	 RR27RKWANUC0294	16728819389831510054J	1	0	0	0	0	0	0	0
JIOMART	6373863157	 16728819260026172A	IDLI_01	0	Forward_logistics_fee_charge	2023-01-14T13:18:09.000+05:30	commision	RR27RKWANUC0294 	16728819389831510054J	1 	0	0	0	0	0	0	0
JIOMART	6373863157	 16728819260026172A	IDLI_01	0	Shipping_delay_penalty_fee_charge	2023-01-14T13:18:09.000+05:30	commision	RR27RKWANUC0294 	16728819389831510054J	1	0	0	0	0	0	0	0
JIOMART	6373863157	 16728819260026172A	IDLI_01	-136	 reverse_logistics_fee_charge	2023-01-14T13:18:09.000+05:30	commision	 RR27RKWANUC0294	16728819389831510054J	1	-24.48	0	0	0	0	0	0
JIOMART	6373863157	 16730661650069026W	Fc_03	-3.78	Seller_Commision	2023-01-18T17:12:04.000+05:30	commision	RR27RKWANUC0294 	16730661763211811850J	1	-0.68	0	0	0	0	0	0
JIOMART	6373863157	 16730661650069026W	Fc_03	-15	Fixed_fee	2023-01-18T17:12:04.000+05:30	commision	RR27RKWANUC0294 	16730661763211811850J	1	-2.7	0	0	0	0	0	0
JIOMART	6373863157	 16730661650069026W	Fc_03	0	Collection_fee_charge	2023-01-18T17:12:04.000+05:30	commision	 RR27RKWANUC0294	16730661763211811850J	1	0	0	0	0	0	0	0
JIOMART	6373863157	 16730661650069026W	Fc_03	-88	Forward_logistics_fee_charge	2023-01-18T17:12:04.000+05:30	commision	RR27RKWANUC0294 	16730661763211811850J	1 	-15.84	0	0	0	0	0	0
JIOMART	6373863157	 16730661650069026W	Fc_03	0	Shipping_delay_penalty_fee_charge	2023-01-18T17:12:04.000+05:30	commision	RR27RKWANUC0294 	16730661763211811850J	1	0	0	0	0	0	0	0
JIOMART	6373863157	 16730661650069026W	Fc_03	0	 reverse_logistics_fee_charge	2023-01-18T17:12:04.000+05:30	commision	 RR27RKWANUC0294	16730661763211811850J	1	0	0	0	0	0	0	0
JIOMART	6373863157	 16730835250169294A	S75	-95	Seller_Commision	2023-01-18T10:58:05.000+05:30	commision	RR27RKWANUC0294 	16730835480801820965J	1	-17.1	0	0	0	0	0	0
JIOMART	6373863157	 16730835250169294A	S75	-20	Fixed_fee	2023-01-18T10:58:05.000+05:30	commision	RR27RKWANUC0294 	16730835480801820965J	1	-3.6	0	0	0	0	0	0
JIOMART	6373863157	 16730835250169294A	S75	0	Collection_fee_charge	2023-01-18T10:58:05.000+05:30	commision	 RR27RKWANUC0294	16730835480801820965J	1	0	0	0	0	0	0	0
JIOMART	6373863157	 16730835250169294A	S75	-80	Forward_logistics_fee_charge	2023-01-18T10:58:05.000+05:30	commision	RR27RKWANUC0294 	16730835480801820965J	1 	-14.4	0	0	0	0	0	0
JIOMART	6373863157	 16730835250169294A	S75	0	Shipping_delay_penalty_fee_charge	2023-01-18T10:58:05.000+05:30	commision	RR27RKWANUC0294 	16730835480801820965J	1	0	0	0	0	0	0	0
JIOMART	6373863157	 16730835250169294A	S75	0	 reverse_logistics_fee_charge	2023-01-18T10:58:05.000+05:30	commision	 RR27RKWANUC0294	16730835480801820965J	1	0	0	0	0	0	0	0
JIOMART	6373863157	 16731101820320700A	CMP_05	-5.98	Seller_Commision	2023-01-18T14:23:54.000+05:30	commision	RR27RKWANUC0294 	16731102045211817427J	1	-1.08	0	0	0	0	0	0
JIOMART	6373863157	 16731101820320700A	CMP_05	-15	Fixed_fee	2023-01-18T14:23:54.000+05:30	commision	RR27RKWANUC0294 	16731102045211817427J	1	-2.7	0	0	0	0	0	0
JIOMART	6373863157	 16731101820320700A	CMP_05	0	Collection_fee_charge	2023-01-18T14:23:54.000+05:30	commision	 RR27RKWANUC0294	16731102045211817427J	1	0	0	0	0	0	0	0
JIOMART	6373863157	 16731101820320700A	CMP_05	-99	Forward_logistics_fee_charge	2023-01-18T14:23:54.000+05:30	commision	RR27RKWANUC0294 	16731102045211817427J	1 	-17.82	0	0	0	0	0	0
JIOMART	6373863157	 16731101820320700A	CMP_05	0	Shipping_delay_penalty_fee_charge	2023-01-18T14:23:54.000+05:30	commision	RR27RKWANUC0294 	16731102045211817427J	1	0	0	0	0	0	0	0
JIOMART	6373863157	 16731101820320700A	CMP_05	0	 reverse_logistics_fee_charge	2023-01-18T14:23:54.000+05:30	commision	 RR27RKWANUC0294	16731102045211817427J	1	0	0	0	0	0	0	0
JIOMART	5023133436	 	 	3303.07	Disbursement	2023-01-13T09:00:26.000+05:30	settlement	 	 	 	 	 	 	 	 	 	 
JIOMART	5023133436	 16718380900026175M	C20	275.89	Order	2022-12-24T10:38:59.000+05:30	sale	 	16718381018231591675J	1	33.11	0	0	-2.76	0	0	-2.76
JIOMART	5023133436	 16723277180320300M	S77	483.9	Order	2022-12-30T10:27:46.000+05:30	sale	 	16723277305341494159J	1	87.1	0	0	-4.84	0	0	-4.84
JIOMART	5023133436	 16722296640254451A	S78	626.27	Order	2022-12-28T17:57:28.000+05:30	sale	 	16722296959411535083J	1	112.73	0	0	-6.26	0	0	-6.26
JIOMART	5023133436	 16721383450240411A	IDLI_01	624.11	Order	2022-12-27T16:50:03.000+05:30	sale	 	16721383572921768583J	1	74.89	0	0	-6.24	0	0	-6.24
JIOMART	5023133436	 16721439930280083A	Fc_03	160.17	Order	2022-12-27T17:58:36.000+05:30	sale	 	16721440070091881399J	1	28.83	0	0	-1.6	0	0	-1.6
JIOMART	5023133436	 16720425900155648M	NS9	311.61	Order	2022-12-26T13:56:21.000+05:30	sale	 	16720426155131247881J	1	37.39	0	0	-3.12	0	0	-3.12
JIOMART	5023133436	 16723840970128074A	S69	500.85	Order	2022-12-30T13:43:29.000+05:30	sale	 	16723841372821244016J	1	90.15	0	0	-5.01	0	0	-5.01
JIOMART	5023133436	 16724872880232646A	IDLI_01	624.11	Order	2022-12-31T17:43:44.000+05:30	sale	 	16724873049201898294J	1	74.89	0	0	-6.24	0	0	-6.24
JIOMART	5023133436	 16723129690217403A	 S69 	500.85	Order	2022-12-29T17:41:26.000+05:30	sale	 	16723130237081481166J	2	90.15	0	0	-5.01	0	0	-5.01
JIOMART	5023133436	 16723129690217403A	 S72 	585.59	Order	2022-12-29T17:41:26.000+05:30	sale	 	16723130237081481166J	2	105.41	0	0	-5.86	0	0	-5.86
JIOMART	5023133436	 16721962320049775A	 S78 	1878.81	Order	2022-12-28T10:37:57.000+05:30	sale	 	16721962558071679811J	3	338.19	0	0	-18.79	0	0	-18.79
JIOMART	5023133436	 16725021290322316A	C20	275.88	Order	2023-01-01T11:30:41.000+05:30	sale	 	16725021397251085172J	1	0	16.56	16.56	0	-1.38	-1.38	-2.76
JIOMART	5023133436	 16718899990310054A	S72	585.59	Order	2022-12-25T10:56:27.000+05:30	sale	 	16718900157101913734J	1	105.41	0	0	-5.86	0	0	-5.86
JIOMART	5023133436	 16722296640254451A	S78	-626.27	Return	2023-01-10T18:45:56.000+05:30	refund	 	16722296959411535083J	1	-112.73	0	0	6.26	0	0	0
JIOMART	5023133436	 16718380900026175M	C20	-275.89	Return	2023-01-10T18:45:56.000+05:30	refund	 	16718381018231591675J	1	-33.11	0	0	2.76	0	0	0
JIOMART	5023133436	 16721962320049775A	 S78 	-1878.81	Return	2023-01-10T22:30:11.000+05:30	refund	 	16721962558071679811J	3	-338.19	0	0	18.79	0	0	0
JIOMART	5023133436	 16722296640254451A	S78	-70.2	Seller_Commision	2023-01-09T13:42:26.000+05:30	commision	RR27RKWANUC0286 	16722296959411535083J	1	-12.64	0	0	0	0	0	0
JIOMART	5023133436	 16722296640254451A	S78	-20	Fixed_fee	2023-01-09T13:42:26.000+05:30	commision	 RR27RKWANUC0286	16722296959411535083J	1	-3.6	0	0	0	0	0	0
JIOMART	5023133436	 16722296640254451A	S78	0	Collection_fee_charge	2023-01-09T13:42:26.000+05:30	commision	RR27RKWANUC0286 	16722296959411535083J	1	0	0	0	0	0	0	0
JIOMART	5023133436	 16722296640254451A	S78	-88	Forward_logistics_fee_charge	2023-01-09T13:42:26.000+05:30	commision	 RR27RKWANUC0286	16722296959411535083J	1 	-15.84	0	0	0	0	0	0
JIOMART	5023133436	 16722296640254451A	S78	0	Shipping_delay_penalty_fee_charge	2023-01-09T13:42:26.000+05:30	commision	 RR27RKWANUC0286	16722296959411535083J	1	0	0	0	0	0	0	0
JIOMART	5023133436	 16722296640254451A	S78	0	 reverse_logistics_fee_charge	2023-01-09T13:42:26.000+05:30	commision	RR27RKWANUC0286 	16722296959411535083J	1	0	0	0	0	0	0	0
JIOMART	5023133436	 16722296640254451A	S78	70.2	Seller_Commision	2023-01-04T09:32:23.000+05:30	commision	RR27RKWANUC0286 	16722296959411535083J	1	12.64	0	0	0	0	0	0
JIOMART	5023133436	 16722296640254451A	S78	0	Fixed_fee	2023-01-04T09:32:23.000+05:30	commision	 RR27RKWANUC0286	16722296959411535083J	1	0	0	0	0	0	0	0
JIOMART	5023133436	 16722296640254451A	S78	0	Collection_fee_charge	2023-01-04T09:32:23.000+05:30	commision	RR27RKWANUC0286 	16722296959411535083J	1	0	0	0	0	0	0	0
JIOMART	5023133436	 16722296640254451A	S78	0	Forward_logistics_fee_charge	2023-01-04T09:32:23.000+05:30	commision	 RR27RKWANUC0286	16722296959411535083J	1 	0	0	0	0	0	0	0
JIOMART	5023133436	 16722296640254451A	S78	0	Shipping_delay_penalty_fee_charge	2023-01-04T09:32:23.000+05:30	commision	 RR27RKWANUC0286	16722296959411535083J	1	0	0	0	0	0	0	0
JIOMART	5023133436	 16722296640254451A	S78	-112	 reverse_logistics_fee_charge	2023-01-04T09:32:23.000+05:30	commision	RR27RKWANUC0286 	16722296959411535083J	1	-20.16	0	0	0	0	0	0
JIOMART	5023133436	 16723840970128074A	S69	-56.14	Seller_Commision	2023-01-10T15:35:17.000+05:30	commision	RR27RKWANUC0286 	16723841372821244016J	1	-10.1	0	0	0	0	0	0
JIOMART	5023133436	 16723840970128074A	S69	-20	Fixed_fee	2023-01-10T15:35:17.000+05:30	commision	 RR27RKWANUC0286	16723841372821244016J	1	-3.6	0	0	0	0	0	0
JIOMART	5023133436	 16723840970128074A	S69	0	Collection_fee_charge	2023-01-10T15:35:17.000+05:30	commision	RR27RKWANUC0286 	16723841372821244016J	1	0	0	0	0	0	0	0
JIOMART	5023133436	 16723840970128074A	S69	-88	Forward_logistics_fee_charge	2023-01-10T15:35:17.000+05:30	commision	 RR27RKWANUC0286	16723841372821244016J	1 	-15.84	0	0	0	0	0	0
JIOMART	5023133436	 16723840970128074A	S69	0	Shipping_delay_penalty_fee_charge	2023-01-10T15:35:17.000+05:30	commision	 RR27RKWANUC0286	16723841372821244016J	1	0	0	0	0	0	0	0
JIOMART	5023133436	 16723840970128074A	S69	0	 reverse_logistics_fee_charge	2023-01-10T15:35:17.000+05:30	commision	RR27RKWANUC0286 	16723841372821244016J	1	0	0	0	0	0	0	0
JIOMART	5023133436	 16724872880232646A	IDLI_01	-34.95	Seller_Commision	2023-01-10T10:27:40.000+05:30	commision	RR27RKWANUC0286 	16724873049201898294J	1	-6.3	0	0	0	0	0	0
JIOMART	5023133436	 16724872880232646A	IDLI_01	-20	Fixed_fee	2023-01-10T10:27:40.000+05:30	commision	RR27RKWANUC0286 	16724873049201898294J	1	-3.6	0	0	0	0	0	0
JIOMART	5023133436	 16724872880232646A	IDLI_01	0	Collection_fee_charge	2023-01-10T10:27:40.000+05:30	commision	 RR27RKWANUC0286	16724873049201898294J	1	0	0	0	0	0	0	0
JIOMART	5023133436	 16724872880232646A	IDLI_01	-99	Forward_logistics_fee_charge	2023-01-10T10:27:40.000+05:30	commision	RR27RKWANUC0286 	16724873049201898294J	1 	-17.82	0	0	0	0	0	0
JIOMART	5023133436	 16724872880232646A	IDLI_01	0	Shipping_delay_penalty_fee_charge	2023-01-10T10:27:40.000+05:30	commision	RR27RKWANUC0286 	16724873049201898294J	1	0	0	0	0	0	0	0
JIOMART	5023133436	 16724872880232646A	IDLI_01	0	 reverse_logistics_fee_charge	2023-01-10T10:27:40.000+05:30	commision	 RR27RKWANUC0286	16724873049201898294J	1	0	0	0	0	0	0	0
JIOMART	5023133436	 16718380900026175M	C20	-6.18	Seller_Commision	2023-01-03T06:39:14.000+05:30	commision	RR27RKWANUC0286 	16718381018231591675J	1	-1.12	0	0	0	0	0	0
JIOMART	5023133436	 16718380900026175M	C20	-15	Fixed_fee	2023-01-03T06:39:14.000+05:30	commision	RR27RKWANUC0286 	16718381018231591675J	1	-2.7	0	0	0	0	0	0
JIOMART	5023133436	 16718380900026175M	C20	0	Collection_fee_charge	2023-01-03T06:39:14.000+05:30	commision	 RR27RKWANUC0286	16718381018231591675J	1	0	0	0	0	0	0	0
JIOMART	5023133436	 16718380900026175M	C20	-112	Forward_logistics_fee_charge	2023-01-03T06:39:14.000+05:30	commision	RR27RKWANUC0286 	16718381018231591675J	1 	-20.16	0	0	0	0	0	0
JIOMART	5023133436	 16718380900026175M	C20	0	Shipping_delay_penalty_fee_charge	2023-01-03T06:39:14.000+05:30	commision	RR27RKWANUC0286 	16718381018231591675J	1	0	0	0	0	0	0	0
JIOMART	5023133436	 16718380900026175M	C20	0	 reverse_logistics_fee_charge	2023-01-03T06:39:14.000+05:30	commision	 RR27RKWANUC0286	16718381018231591675J	1	0	0	0	0	0	0	0
JIOMART	5023133436	 16725021290322316A	C20	-6.18	Seller_Commision	2023-01-10T19:39:19.000+05:30	commision	RR27RKWANUC0286 	16725021397251085172J	1	-1.12	0	0	0	0	0	0
JIOMART	5023133436	 16725021290322316A	C20	-15	Fixed_fee	2023-01-10T19:39:19.000+05:30	commision	RR27RKWANUC0286 	16725021397251085172J	1	-2.7	0	0	0	0	0	0
JIOMART	5023133436	 16725021290322316A	C20	0	Collection_fee_charge	2023-01-10T19:39:19.000+05:30	commision	 RR27RKWANUC0286	16725021397251085172J	1	0	0	0	0	0	0	0
JIOMART	5023133436	 16725021290322316A	C20	-80	Forward_logistics_fee_charge	2023-01-10T19:39:19.000+05:30	commision	RR27RKWANUC0286 	16725021397251085172J	1 	-14.4	0	0	0	0	0	0
JIOMART	5023133436	 16725021290322316A	C20	0	Shipping_delay_penalty_fee_charge	2023-01-10T19:39:19.000+05:30	commision	RR27RKWANUC0286 	16725021397251085172J	1	0	0	0	0	0	0	0
JIOMART	5023133436	 16725021290322316A	C20	0	 reverse_logistics_fee_charge	2023-01-10T19:39:19.000+05:30	commision	 RR27RKWANUC0286	16725021397251085172J	1	0	0	0	0	0	0	0
JIOMART	5023133436	 16718380900026175M	C20	6.18	Seller_Commision	2023-01-03T06:39:14.000+05:30	commision	RR27RKWANUC0286 	16718381018231591675J	1	1.12	0	0	0	0	0	0
